"","LAT","LON","SPEED","COURSE","HEADING","DESTINATION","FLAG","LENGTH","SHIPNAME","SHIPTYPE","SHIP_ID","WIDTH","DWT","DATETIME","PORT","date","week_nb","ship_type","port","is_parked"
"2370384",59.91463,30.25965,0,202,511,"CLASS B","RU",16,"KONSTANTIN",3,347019,4,NA,"2016-12-18T18:31:04Z","st_petersburg","2016-12-18",51,"Tug","St. Petersburg",1
"640760",54.53163,18.52299,0,88,511,"GDYNIA","VC",32,"SERVAL",3,468665,9,203,"2016-12-18T21:05:07Z","gdynia","2016-12-18",51,"Tug","Gdynia",1
"1783600",54.9802,20.40785,3,278,291,"PIONERSKIY","NL",29,"NERO",3,273075,12,0,"2016-12-19T04:23:03Z","kalingrad","2016-12-19",51,"Tug","Kalingrad",1
"2291797",59.91088,30.23789,0,98,81,"SPB","RU",25,"MOSCHNYI",3,346047,8,110,"2016-12-20T00:21:03Z","st_petersburg","2016-12-20",51,"Tug","St. Petersburg",1
"2112909",59.86866,30.21619,0,93,118,"ST PETERSBURG","FO",102,"EYSTNES",7,182353,16,4450,"2016-12-19T23:25:03Z","st_petersburg","2016-12-19",51,"Cargo","St. Petersburg",1
"2267559",59.88144,30.23073,0,24,511,"HANKO","RU",60,"KOLA",8,346002,7,NA,"2016-12-19T18:43:04Z","st_petersburg","2016-12-19",51,"Tanker","St. Petersburg",1
"814988",57.6853,11.88643,0,224,275,"GOTEBORG","FO",31,"SVITZER GEO",3,182435,11,169,"2016-12-20T03:05:05Z","gothenborg","2016-12-20",51,"Tug","gothenborg",1
"2026008",55.6946,21.13289,0,0,159,"KLAIPEDA","LR",225,"USOLIE",7,755518,32,68789,"2016-12-13T14:05:06Z","klaipeda","2016-12-13",50,"Cargo","Klaipeda",1
"1167218",57.68673,11.88771,0,0,511,"CLASS B","SE",26,"ATLANTICA",9,322667,6,NA,"2016-12-19T22:33:08Z","gothenborg","2016-12-19",51,"Pleasure","gothenborg",1
"2281599",59.88276,30.18869,0,141,511,"CLASS B","RU",60,"AURA",8,346022,10,NA,"2016-12-18T12:35:04Z","st_petersburg","2016-12-18",51,"Tanker","St. Petersburg",1
"1875765",54.64681,19.91099,1,235,511,"SANKT-PETERBURG","RU",53,"SPK-49150",3,3975455,23,NA,"2016-12-17T13:37:03Z","kalingrad","2016-12-17",51,"Tug","Kalingrad",1
"762496",57.70705,11.65929,0,317,205,"FISKE PLATS","DK",47,"STELLA NOVA",2,156348,9,0,"2016-12-15T12:49:05Z","gothenborg","2016-12-15",50,"Fishing","gothenborg",1
"123170",54.40555,18.66767,0,0,285,"GDANSK","PL",30,"TAURUS",3,315869,10,125,"2016-12-13T11:39:02Z","gdansk","2016-12-13",50,"Tug","Gdańsk",1
"1497901",57.73248,11.67225,0,357,511,"TANANGER","SE",17,"GLITTFORS",2,327052,4,NA,"2016-12-13T20:15:06Z","gothenborg","2016-12-13",50,"Fishing","gothenborg",1
"1326025",57.62551,11.80231,1,14,511,"CLASS B","SE",10,"ISADORA",9,324703,4,NA,"2016-12-18T14:39:09Z","gothenborg","2016-12-18",51,"Pleasure","gothenborg",1
"2957301",59.87964,30.18981,0,0,511,"SPB","RU",26,"GRIPHON 8",3,1611958,9,NA,"2016-12-18T09:07:04Z","st_petersburg","2016-12-18",51,"Tug","St. Petersburg",1
"117837",54.3595,18.67063,0,181,307,"GDANSK","PL",59,"SM PRC 105",3,315816,9,1084,"2016-12-20T06:11:02Z","gdansk","2016-12-20",51,"Tug","Gdańsk",1
"271787",54.63424,18.93522,178,25,25,"GDY-KAR-GDY","BS",175,"STENA SPIRIT",6,373778,30,4500,"2016-12-16T09:23:01Z","gdansk","2016-12-16",51,"Passenger","Gdańsk",0
"1089181",57.69835,11.78724,0,116,511,"CLASS B","SE",0,"CHESS ARCONA400",9,321697,0,NA,"2016-12-16T18:21:05Z","gothenborg","2016-12-16",51,"Pleasure","gothenborg",1
"936043",57.69639,11.91561,0,151,54,"SEGOT DKFDH","SE",139,"GUTE",7,320215,16,2362,"2016-12-13T17:31:08Z","gothenborg","2016-12-13",50,"Cargo","gothenborg",1
"1534675",57.60133,11.79462,0,7,511,NA,"SE",10,"CLIPPFJORD",2,327673,4,NA,"2016-12-16T03:41:04Z","gothenborg","2016-12-16",51,"Fishing","gothenborg",1
"449839",54.41672,18.65605,75,330,334,"GOOLE","BZ",89,"BALTIYSKIY-202",7,301169,13,2803,"2016-12-20T08:41:06Z","gdynia","2016-12-20",51,"Cargo","Gdynia",0
"2027610",55.72481,21.09821,0,324,305,"KLAIPEDA","LR",183,"GREEN PLANET",8,756194,32,50844,"2016-12-15T05:35:06Z","klaipeda","2016-12-15",50,"Tanker","Klaipeda",1
"1828651",54.63383,19.921,0,65,247,"BALTIYSK<->UST-LUGA","RU",189,"AMBAL",7,348527,22,10000,"2016-12-15T20:27:03Z","kalingrad","2016-12-15",50,"Cargo","Kalingrad",1
"691940",54.52189,18.55032,0,0,511,"HEL","PL",26,"HEL-125",2,1198107,7,NA,"2016-12-15T16:21:09Z","gdynia","2016-12-15",50,"Fishing","Gdynia",1
"2198392",59.88603,30.21199,0,0,113,"SPB","RU",68,"SEMYON DEZHNEV",3,345244,18,1141,"2016-12-17T02:31:04Z","st_petersburg","2016-12-17",51,"Tug","St. Petersburg",1
"2750098",59.91083,30.23533,0,343,511,"SAINT-PETERSBURG","RU",55,"BOGATYR 4",3,351012,25,1018,"2016-12-16T02:55:04Z","st_petersburg","2016-12-16",51,"Tug","St. Petersburg",1
"650119",54.5363,18.51996,0,226,239,"GDYNIA","BS",94,"FJORDVIK",7,698727,14,4081,"2016-12-19T01:51:07Z","gdynia","2016-12-19",51,"Cargo","Gdynia",1
"1694505",57.68698,11.89577,0,0,511,"GBG","SE",15,"SNOKEN",3,4109127,4,NA,"2016-12-20T08:25:08Z","gothenborg","2016-12-20",51,"Tug","gothenborg",1
"102970",54.35756,18.70433,0,336,511,"GDANSK-HEL-GDANSK","PL",37,"RUBIN",6,315695,11,81,"2016-12-17T22:03:02Z","gdansk","2016-12-17",51,"Passenger","Gdańsk",1
"2816008",59.90664,30.22186,0,305,29,"ST.PETERSBURG","BS",158,"AVELONA STAR",7,375318,23,12714,"2016-12-18T05:53:04Z","st_petersburg","2016-12-18",51,"Cargo","St. Petersburg",1
"731934",57.69037,11.87306,0,259,198,"GOTHENBURG","MT",122,"BESIKTAS ICELAND",8,3049,17,7700,"2016-12-16T08:53:06Z","gothenborg","2016-12-16",51,"Tanker","gothenborg",1
"2228945",59.88227,30.19493,0,0,88,"SPB","RU",141,"KAPITAN SOROKIN",3,345312,31,5138,"2016-12-16T07:17:04Z","st_petersburg","2016-12-16",51,"Tug","St. Petersburg",1
"100115",54.35755,18.70435,0,355,511,"GDANSK-HEL-GDANSK","PL",37,"RUBIN",6,315695,11,81,"2016-12-13T15:21:01Z","gdansk","2016-12-13",50,"Passenger","Gdańsk",1
"749690",57.64603,11.85889,0,211,263,"GOTHENBURG","DK",21,"SUPPLIER",3,155138,8,NA,"2016-12-18T03:35:05Z","gothenborg","2016-12-18",51,"Tug","gothenborg",1
"2440283",59.86692,30.2242,0,323,511,"CLASS B","RU",33,"ARKTUR",3,347718,9,NA,"2016-12-15T18:41:04Z","st_petersburg","2016-12-15",50,"Tug","St. Petersburg",1
"1698518",57.64749,11.85727,1,205,511,"CLASS B","SE",12,"SEA BIRD",9,4194704,4,NA,"2016-12-16T01:39:08Z","gothenborg","2016-12-16",51,"Pleasure","gothenborg",1
"112663",54.3595,18.67061,0,139,306,"GDANSK","PL",58,"SM PRC 112",3,315812,9,1069,"2016-12-14T14:45:02Z","gdansk","2016-12-14",50,"Tug","Gdańsk",1
"2719632",59.91179,30.24541,0,205,511,"CLASS B","RU",20,"BGK-326 RIF",3,350957,4,NA,"2016-12-14T10:11:05Z","st_petersburg","2016-12-14",50,"Tug","St. Petersburg",1
"252899",54.36466,18.66692,1,234,7,"KLAIPEDA","LV",64,"LIVA GRETA",7,352321,10,1280,"2016-12-16T04:13:02Z","gdansk","2016-12-16",51,"Cargo","Gdańsk",1
"2846021",59.89597,30.22643,0,256,122,"RU LED","MT",189,"KNOSSOS",7,547677,32,56763,"2016-12-17T22:39:03Z","st_petersburg","2016-12-17",51,"Cargo","St. Petersburg",1
"1665509",57.69193,11.90965,0,193,511,"CLASS B","SE",14,"BOATMAN 1",3,3724655,6,NA,"2016-12-20T10:59:07Z","gothenborg","2016-12-20",51,"Tug","gothenborg",1
"2512418",59.91247,30.23858,0,196,33,"SPB","RU",43,"DMITRY SIROTKIN",3,348645,10,266,"2016-12-18T11:51:03Z","st_petersburg","2016-12-18",51,"Tug","St. Petersburg",1
"2918997",59.89347,30.21981,0,321,214,"ST PETERSBURG","PT",166,"PACIFIC WINTER",7,758559,23,19359,"2016-12-19T06:43:04Z","st_petersburg","2016-12-19",51,"Cargo","St. Petersburg",1
"1671013",57.72017,11.97616,0,0,147,"GOTENBURG","SE",17,"CHARLIE",3,3792435,6,NA,"2016-12-19T09:13:08Z","gothenborg","2016-12-19",51,"Tug","gothenborg",1
"1340403",57.62435,11.80438,247,299,511,"CLASS B","SE",8,"AQUILA",9,324986,4,NA,"2016-12-17T03:47:06Z","gothenborg","2016-12-17",51,"Pleasure","gothenborg",0
"1853386",55.01195,20.27045,35,80,77,"PIONERSKY","RU",68,"ERRIE",3,754816,16,2503,"2016-12-18T05:05:03Z","kalingrad","2016-12-18",51,"Tug","Kalingrad",0
"2476253",59.91083,30.2265,0,204,200,"SPB","RU",80,"FLANDRIYA",8,348139,14,2800,"2016-12-15T08:13:03Z","st_petersburg","2016-12-15",50,"Tanker","St. Petersburg",1
"3023116",59.87519,30.20422,0,0,136,"SANKT-PETERBURG","RU",119,"VLADIVOSTOK",3,3562991,28,5610,"2016-12-16T23:15:03Z","st_petersburg","2016-12-16",51,"Tug","St. Petersburg",1
"2873092",59.89021,30.22351,0,170,34,"ST PETERSBURG VIANOK","LR",168,"AALDERDIJK",7,754856,25,21299,"2016-12-18T18:21:05Z","st_petersburg","2016-12-18",51,"Cargo","St. Petersburg",1
"1271678",57.70622,11.94333,0,0,511,"CLASS B","SE",16,"YANIKI IV",9,323838,5,NA,"2016-12-19T05:11:08Z","gothenborg","2016-12-19",51,"Pleasure","gothenborg",1
"1127647",57.70887,11.70215,20,285,278,"SVANESUND","SE",54,"SVANHILD",6,322168,13,150,"2016-12-17T18:43:05Z","gothenborg","2016-12-17",51,"Passenger","gothenborg",0
"2160407",59.89103,30.20895,0,287,33,"ST PETERSBURG","NL",110,"TERSCHELLING",7,268899,14,6000,"2016-12-16T18:19:03Z","st_petersburg","2016-12-16",51,"Cargo","St. Petersburg",1
"718783",54.51751,18.55403,1,177,511,"CLASS B","PL",10,"HYDROMET",9,4041669,4,NA,"2016-12-15T14:05:08Z","gdynia","2016-12-15",50,"Pleasure","Gdynia",1
"2150529",59.92007,30.00801,109,291,292,"GDANSK","GI",103,"ORAKAI",8,206618,16,6886,"2016-12-18T19:11:04Z","st_petersburg","2016-12-18",51,"Tanker","St. Petersburg",0
"1952718",55.66152,21.15352,1,95,511,NA,"LT",25,"756",2,353315,7,30,"2016-12-13T21:17:06Z","klaipeda","2016-12-13",50,"Fishing","Klaipeda",1
"730478",57.66751,11.80017,1,202,129,"GOTHENBURG","MT",122,"BESIKTAS ICELAND",8,3049,17,7700,"2016-12-15T08:29:08Z","gothenborg","2016-12-15",50,"Tanker","gothenborg",1
"1066696",57.68785,11.88894,86,74,74,"GOTEBORG S SKARGARD","SE",28,"SKARVEN",6,321597,7,0,"2016-12-17T11:31:08Z","gothenborg","2016-12-17",51,"Passenger","gothenborg",0
"1358026",57.71123,11.94934,0,0,199,"CLASS B","SE",19,"BLUE ADVENTURE",9,325070,5,NA,"2016-12-17T12:09:07Z","gothenborg","2016-12-17",51,"Pleasure","gothenborg",1
"1243682",57.7121,11.96556,0,25,511,"GOTHENBURG TOURS","SE",35,"ST ERIK",6,323301,6,NA,"2016-12-19T05:57:07Z","gothenborg","2016-12-19",51,"Passenger","gothenborg",1
"2584249",59.90641,30.22067,0,0,511,"CLASS B","RU",30,"BALTIETS",3,350026,6,NA,"2016-12-17T04:55:04Z","st_petersburg","2016-12-17",51,"Tug","St. Petersburg",1
"2284736",59.91101,30.23845,0,123,110,"SPB","RU",25,"MOSCHNYI",3,346047,8,110,"2016-12-14T01:07:03Z","st_petersburg","2016-12-14",50,"Tug","St. Petersburg",1
"54418",54.36331,18.66629,0,191,191,"GDANSK","NL",88,"ALANA EVITA",7,268459,11,3261,"2016-12-20T08:07:02Z","gdansk","2016-12-20",51,"Cargo","Gdańsk",1
"817562",57.6885,11.8555,0,211,272,"NLRTM","PT",149,"ANINA",7,188849,22,13720,"2016-12-14T20:03:08Z","gothenborg","2016-12-14",50,"Cargo","gothenborg",1
"2629962",59.8704,30.21601,0,204,511,"USTLUGA","RU",86,"BALTIC SEAGULL",8,350220,12,3889,"2016-12-16T00:37:03Z","st_petersburg","2016-12-16",51,"Tanker","St. Petersburg",1
"1618656",57.75717,11.616,0,0,511,"CLASS B","SE",15,"SONGVAR",2,3351708,4,NA,"2016-12-17T11:11:05Z","gothenborg","2016-12-17",51,"Fishing","gothenborg",1
"422759",54.546,18.50317,0,290,291,"GDY/KARLSKR/GDY","GB",165,"STENA BALTICA",6,201103,26,6200,"2016-12-13T21:31:06Z","gdynia","2016-12-13",50,"Passenger","Gdynia",1
"1157449",57.60035,11.79305,0,0,511,"CLASS B","SE",28,"SYLVEIA",7,322616,8,NA,"2016-12-14T18:41:05Z","gothenborg","2016-12-14",50,"Cargo","gothenborg",1
"757814",57.69047,11.87311,0,305,196,"SE GOT PEC 62547","DK",141,"TERNHAV",8,156114,21,14796,"2016-12-15T08:09:08Z","gothenborg","2016-12-15",50,"Tanker","gothenborg",1
"893241",57.70597,11.93682,0,9,511,"EDUCATION","SE",160,"SJOEBEFAELSSKOLAN",3,319754,60,NA,"2016-12-16T00:57:08Z","gothenborg","2016-12-16",51,"Tug","gothenborg",1
"1284270",57.69855,11.6407,0,0,511,"CLASS B","SE",12,"GG451 MIA",2,324190,4,NA,"2016-12-14T11:31:05Z","gothenborg","2016-12-14",50,"Fishing","gothenborg",1
"1025471",57.69958,11.66699,0,247,244,"HONO PINAN","SE",90,"MARIE",6,321093,14,820,"2016-12-17T03:03:05Z","gothenborg","2016-12-17",51,"Passenger","gothenborg",1
"2023288",55.69605,21.12893,0,14,53,"KLAIPEDA","SG",189,"THOR INTEGRITY",7,732076,32,52375,"2016-12-17T18:53:06Z","klaipeda","2016-12-17",51,"Cargo","Klaipeda",1
"2232137",59.88225,30.1949,0,0,88,"SPB","RU",141,"KAPITAN SOROKIN",3,345312,31,5138,"2016-12-18T12:43:04Z","st_petersburg","2016-12-18",51,"Tug","St. Petersburg",1
"267986",54.5729,18.8692,103,41,43,"IPSWICH","BS",89,"FRI OCEAN",7,370097,12,3640,"2016-12-13T17:15:02Z","gdansk","2016-12-13",50,"Cargo","Gdańsk",0
"2410823",59.89079,30.20838,0,1,34,"ST.PETEPSBURG","RU",180,"NOVAYA ZEMLYA",7,347236,22,23645,"2016-12-15T01:55:05Z","st_petersburg","2016-12-15",50,"Cargo","St. Petersburg",1
"1024670",57.6987,11.66759,0,259,257,"HONO PINAN","SE",90,"MARIE",6,321093,14,820,"2016-12-15T19:11:05Z","gothenborg","2016-12-15",50,"Passenger","gothenborg",1
"815518",57.69195,11.86828,1,337,191,"GETENBORG","GB",100,"CITY OF ROME",7,183675,20,2794,"2016-12-15T09:33:09Z","gothenborg","2016-12-15",50,"Cargo","gothenborg",1
"2395362",59.88169,30.22533,0,0,72,"ST.PETERSBURG","RU",89,"SERDOLIK",7,347186,14,5026,"2016-12-13T22:03:04Z","st_petersburg","2016-12-13",50,"Cargo","St. Petersburg",1
"2677706",59.91271,30.2402,0,0,511,"SANT PETERBURG","RU",74,"KARU",3,350675,18,733,"2016-12-13T19:05:03Z","st_petersburg","2016-12-13",50,"Tug","St. Petersburg",1
"2515541",59.88357,30.22432,0,0,193,"SPB","RU",96,"GAZPROMNEFT NORD",8,348798,15,4739,"2016-12-14T18:43:04Z","st_petersburg","2016-12-14",50,"Tanker","St. Petersburg",1
"2647372",59.91096,30.23875,0,197,216,"SPB","RU",33,"MERKURIY",3,350530,10,89,"2016-12-13T14:55:04Z","st_petersburg","2016-12-13",50,"Tug","St. Petersburg",1
"2869129",59.86791,30.22276,0,267,308,"ST.PETERBURG","LR",152,"ZENIT",7,754206,23,12848,"2016-12-16T20:31:02Z","st_petersburg","2016-12-16",51,"Cargo","St. Petersburg",1
"2229547",59.88223,30.19493,0,0,88,"SPB","RU",141,"KAPITAN SOROKIN",3,345312,31,5138,"2016-12-16T17:25:03Z","st_petersburg","2016-12-16",51,"Tug","St. Petersburg",1
"2900163",59.869,30.21983,0,322,307,"ST.PETERSBURG","LR",134,"PRINCE OF WAVES",7,757619,20,8039,"2016-12-18T18:19:03Z","st_petersburg","2016-12-18",51,"Cargo","St. Petersburg",1
"2506454",59.91169,30.23757,31,50,46,"SPB","RU",43,"DMITRY SIROTKIN",3,348645,10,266,"2016-12-13T17:55:11Z","st_petersburg","2016-12-13",50,"Tug","St. Petersburg",0
"1341245",57.66203,11.84522,1,130,511,"CLASS B","SE",8,"AQUILA",9,324986,4,NA,"2016-12-17T18:17:08Z","gothenborg","2016-12-17",51,"Pleasure","gothenborg",1
"495544",54.52192,18.55113,0,265,265,"GDANSK","PL",29,"WLA-184 HELOT",2,315983,8,89,"2016-12-14T23:45:07Z","gdynia","2016-12-14",50,"Fishing","Gdynia",1
"33595",54.53,18.80567,8,73,73,"CLASS B","GB",16,"EILEEN MCLOUGHLIN",3,201104,6,NA,"2016-12-17T07:51:02Z","gdansk","2016-12-17",51,"Tug","Gdańsk",0
"1806401",54.69011,20.39667,0,0,511,"CLASS B","RU",40,"NEMAN",8,347703,9,NA,"2016-12-14T19:09:02Z","kalingrad","2016-12-14",50,"Tanker","Kalingrad",1
"2241349",59.88917,30.20931,0,0,120,"SPB","RU",135,"ERMAK",3,345344,26,7560,"2016-12-18T08:11:04Z","st_petersburg","2016-12-18",51,"Tug","St. Petersburg",1
"1349267",57.70558,11.65816,0,212,511,"CLASS B","SE",13,"HIFLYER",9,325042,4,NA,"2016-12-15T08:37:05Z","gothenborg","2016-12-15",50,"Pleasure","gothenborg",1
"946961",57.71867,11.97328,0,324,324,"GOTHENBURG","SE",40,"STOCKHOLM",7,320466,9,0,"2016-12-16T00:13:09Z","gothenborg","2016-12-16",51,"Cargo","gothenborg",1
"853071",57.60085,11.68707,0,332,205,"GOTHENBURG","MT",96,"UMAR1",8,285899,15,4916,"2016-12-15T05:45:06Z","gothenborg","2016-12-15",50,"Tanker","gothenborg",1
"2788594",59.88257,30.19027,0,177,87,"ST.PETERBURG","AG",170,"CHRISTOPHER",7,364743,24,20073,"2016-12-14T14:01:02Z","st_petersburg","2016-12-14",50,"Cargo","St. Petersburg",1
"1314263",57.64675,11.8567,0,0,511,"CLASS B","SE",10,"GG1206 DANO",2,324534,4,NA,"2016-12-16T04:39:07Z","gothenborg","2016-12-16",51,"Fishing","gothenborg",1
"277385",54.35622,18.67465,0,331,511,"GDANSK-PLATFORMY","VC",64,"GRANIT",3,466414,13,999,"2016-12-15T23:53:02Z","gdansk","2016-12-15",50,"Tug","Gdańsk",1
"1057159",57.66149,11.84202,0,98,138,"GBG SODRA SKARGARD","SE",36,"VIPAN",6,321595,7,42,"2016-12-14T14:09:09Z","gothenborg","2016-12-14",50,"Passenger","gothenborg",1
"1817569",54.95383,20.3215,1,78,275,"BALTIC SEA","RU",81,"KENDRICK",3,348105,16,1329,"2016-12-13T22:19:03Z","kalingrad","2016-12-13",50,"Tug","Kalingrad",1
"1816465",54.63833,19.89151,0,0,511,"CLASS B","RU",31,"NIDA",6,347999,9,NA,"2016-12-17T08:55:03Z","kalingrad","2016-12-17",51,"Passenger","Kalingrad",1
"2450826",59.88532,30.20353,0,0,316,"ST.PETERSBURG VIA KK","RU",99,"MIKHAIL LOMONOSOV",7,347839,16,4805,"2016-12-17T05:55:04Z","st_petersburg","2016-12-17",51,"Cargo","St. Petersburg",1
"204105",54.36007,18.66607,0,166,511,"CLASS B","PL",18,"MAGNUS ZAREMBA",9,316513,6,NA,"2016-12-16T19:19:01Z","gdansk","2016-12-16",51,"Pleasure","Gdańsk",1
"90474",54.39063,18.66912,0,0,511,"GDANSK","PL",35,"AGIS",3,315676,9,100,"2016-12-18T19:53:01Z","gdansk","2016-12-18",51,"Tug","Gdańsk",1
"1693478",57.68697,11.89568,0,0,511,"GBG","SE",15,"SNOKEN",3,4109127,4,NA,"2016-12-19T15:01:08Z","gothenborg","2016-12-19",51,"Tug","gothenborg",1
"3081895",59.90966,30.26276,0,0,511,NA,"RU",140,"FITTER WORKSHOP",9,4316815,20,NA,"2016-12-16T14:25:04Z","st_petersburg","2016-12-16",51,"Pleasure","St. Petersburg",1
"1847606",54.65987,20.12396,100,224,225,"FREDERIKSVAERK","RU",102,"IVAN SHCHEPETOV",7,350926,16,3186,"2016-12-19T14:03:03Z","kalingrad","2016-12-19",51,"Cargo","Kalingrad",0
"2382668",59.86671,30.22561,1,281,127,"S PETERBURG","RU",48,"SULA",8,347062,7,589,"2016-12-16T03:53:05Z","st_petersburg","2016-12-16",51,"Tanker","St. Petersburg",1
"1971037",55.71547,21.11427,0,0,327,"KLAIPEDA","AG",79,"HELGA",7,359267,10,2086,"2016-12-14T15:01:06Z","klaipeda","2016-12-14",50,"Cargo","Klaipeda",1
"1280291",57.67995,11.86124,0,215,511,NA,"SE",9,"DIRTY",3,323975,3,NA,"2016-12-16T09:03:05Z","gothenborg","2016-12-16",51,"Tug","gothenborg",1
"2558286",59.90505,30.22609,48,215,213,"SPB","RU",77,"DMITRIY RULEVSKIY",8,349912,14,3320,"2016-12-15T09:49:04Z","st_petersburg","2016-12-15",50,"Tanker","St. Petersburg",0
"2338578",59.88272,30.18847,0,0,511,"SPB","RU",83,"ANGARA",8,346219,14,3150,"2016-12-16T07:49:05Z","st_petersburg","2016-12-16",51,"Tanker","St. Petersburg",1
"2858011",59.88488,30.20425,0,155,134,"ST.PETERSBURG","PA",183,"ADASTRA",7,732836,30,46493,"2016-12-15T16:53:04Z","st_petersburg","2016-12-15",50,"Cargo","St. Petersburg",1
"3076925",59.87425,30.19682,0,348,136,"ST.PETERSBURG","HK",177,"DELPHIS BOTHNIA",7,4133526,30,24700,"2016-12-15T17:13:04Z","st_petersburg","2016-12-15",50,"Cargo","St. Petersburg",1
"774077",57.69027,11.83368,0,95,95,"IMMINGHAM","DK",199,"PETUNIA SEAWAYS",7,158628,29,10407,"2016-12-14T10:59:09Z","gothenborg","2016-12-14",50,"Cargo","gothenborg",1
"2520313",59.88387,30.22882,0,56,58,"KRONSHTADT","RU",65,"PEGAS",8,348904,10,1252,"2016-12-13T16:07:04Z","st_petersburg","2016-12-13",50,"Tanker","St. Petersburg",1
"1719330",57.70717,11.94981,0,0,511,NA,"SE",12,"PURE ORANGE",0,4342553,3,NA,"2016-12-19T02:19:05Z","gothenborg","2016-12-19",51,"Unspecified","gothenborg",1
"1644782",57.72081,11.97961,0,0,511,"CLASS B","SE",11,"LADY H",9,3689951,4,NA,"2016-12-17T03:15:07Z","gothenborg","2016-12-17",51,"Pleasure","gothenborg",1
"337463",54.72109,18.9474,86,204,511,NA,"PL",18,"HEL 95",2,1105688,5,NA,"2016-12-17T17:35:02Z","gdansk","2016-12-17",51,"Fishing","Gdańsk",0
"2613594",59.91913,30.26155,0,0,511,"ST.PETERSBURG","RU",56,"PL 2",7,350158,13,318,"2016-12-18T14:01:03Z","st_petersburg","2016-12-18",51,"Cargo","St. Petersburg",1
"411471",54.52526,18.54959,0,47,85,"GDYNIA","MT",210,"CATHARINA SCHULTE",7,150705,30,34600,"2016-12-18T08:19:07Z","gdynia","2016-12-18",51,"Cargo","Gdynia",1
"2402605",59.87612,30.2024,0,0,136,"SANKT-PETERSBURG","RU",114,"SANKT-PETERBURG",3,347225,28,6430,"2016-12-15T12:03:04Z","st_petersburg","2016-12-15",50,"Tug","St. Petersburg",1
"2970267",59.91244,30.04861,0,0,0,NA,"RU",0,"36",1,2288513,0,NA,"2016-12-15T02:51:05Z","st_petersburg","2016-12-15",50,"Navigation","St. Petersburg",1
"1863721",54.68919,20.38295,0,107,511,"CLASS B","RU",22,"NADEZHDA",3,3532420,6,NA,"2016-12-14T15:59:02Z","kalingrad","2016-12-14",50,"Tug","Kalingrad",1
"841159",57.71083,11.95983,57,37,40,"GRUVON","NL",89,"LECKO",7,222824,13,4775,"2016-12-15T06:59:08Z","gothenborg","2016-12-15",50,"Cargo","gothenborg",0
"2227258",59.88223,30.19496,0,0,88,"SPB","RU",141,"KAPITAN SOROKIN",3,345312,31,5138,"2016-12-15T03:07:03Z","st_petersburg","2016-12-15",50,"Tug","St. Petersburg",1
"2238464",59.88917,30.20924,0,0,120,"SPB","RU",135,"ERMAK",3,345344,26,7560,"2016-12-16T07:55:04Z","st_petersburg","2016-12-16",51,"Tug","St. Petersburg",1
"526478",54.69703,18.67606,0,0,511,"CLASS B","PL",14,"ANNA MARIA",9,316232,4,NA,"2016-12-19T11:43:06Z","gdynia","2016-12-19",51,"Pleasure","Gdynia",1
"2516873",59.88384,30.22632,0,0,280,"SPB","RU",96,"GAZPROMNEFT NORD",8,348798,15,4739,"2016-12-15T16:57:04Z","st_petersburg","2016-12-15",50,"Tanker","St. Petersburg",1
"2480213",59.91033,30.22617,0,15,211,"SPB","RU",80,"FLANDRIYA",8,348139,14,2800,"2016-12-18T02:41:03Z","st_petersburg","2016-12-18",51,"Tanker","St. Petersburg",1
"1145032",57.65928,11.85126,0,0,511,"CLASS B","SE",11,"KRISTINA 5",9,322393,4,NA,"2016-12-14T14:31:08Z","gothenborg","2016-12-14",50,"Pleasure","gothenborg",1
"2177910",59.88561,30.20281,0,0,136,"SAINT PETERSBURG","RU",98,"KAPITAN YAKOVLEV",7,289583,17,4678,"2016-12-15T03:07:03Z","st_petersburg","2016-12-15",50,"Cargo","St. Petersburg",1
"2301917",59.89389,30.22033,0,217,37,"ST.PETERSBVRG","RU",119,"SORMOVSKIY-3056",7,346077,13,3804,"2016-12-15T09:49:04Z","st_petersburg","2016-12-15",50,"Cargo","St. Petersburg",1
"1813149",54.69155,20.18118,0,0,511,"CLASS B","RU",30,"RAMAVA",8,347754,8,NA,"2016-12-13T11:33:02Z","kalingrad","2016-12-13",50,"Tanker","Kalingrad",1
"295945",54.39235,18.71173,0,39,241,"GDANSK","MH",288,"KYMOPOLIA",7,714454,45,176990,"2016-12-14T20:59:02Z","gdansk","2016-12-14",50,"Cargo","Gdańsk",1
"1397507",57.73234,11.99434,0,260,511,"GOTEBORG","SE",24,"TOFTE",3,326263,8,0,"2016-12-15T16:53:06Z","gothenborg","2016-12-15",50,"Tug","gothenborg",1
"2822132",59.88355,30.2069,0,0,133,"ST PETERSBURG","BZ",90,"MIKHAIL DUDIN",7,376495,13,3030,"2016-12-17T06:35:04Z","st_petersburg","2016-12-17",51,"Cargo","St. Petersburg",1
"332776",54.53392,18.66387,0,0,511,NA,"PL",2,"BY GD",1,850644,2,NA,"2016-12-18T22:19:01Z","gdansk","2016-12-18",51,"Navigation","Gdańsk",1
"2932909",59.8778,30.21639,0,0,511,NA,"RU",3,"ST.-PETERSBURG PT LE",1,851186,3,NA,"2016-12-18T13:35:04Z","st_petersburg","2016-12-18",51,"Navigation","St. Petersburg",1
"1403055",57.70727,11.65977,0,256,206,"HOME.FOTO","SE",23,"RANDI",2,326451,7,0,"2016-12-15T07:53:06Z","gothenborg","2016-12-15",50,"Fishing","gothenborg",1
